instStructName_s;labStructName_s;thesisSchool_s;authFullName_s;title_s;defenseDate_s;language_s;committee_s;director_s;domainAllCode_s;keyword_s;nntId_id;anrProjectAcronym_s;europeanProject;uri_s
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Cedric Giroud-Garampon;Réalisation et étude des propriétés thermoélectriques de couches minces et nanofils de types Bi2-XSbxTe3 et Bi2Te3-xSex,Nanostructured materials for the energy transformation;28/01/2011;fr;Etienne Gheeraert [Président],Clotilde Boulanger [Rapporteur],Jacques Noudem [Rapporteur],Joseph Dichy [Rapporteur],Nathalie Caillault,Bertrand Lenoir,Frederic Streiff;Daniel Bourgault,Anne Dauscher;phys.cond.cm-gen;Nanowires,Thin films,Nanostructured Materials,Thermoelectricity,Energy transformation,Nanofils,Films minces,Matériaux nanostructurés,Thermoélectricité,Conversion d'énergie;;;;https://tel.archives-ouvertes.fr/tel-00576282
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Igor Diniz;Electrodynamique quantique des atomes artificiels supraconducteurs,Quantum electrodynamics in superconducting artificial atoms;22/10/2012;fr;Olivier Buisson [Président],Jean-Michel Raimond [Rapporteur],Klaus Molmer [Rapporteur],Patrice Bertet,Marcelo paleologo França santos;Alexia Auffeves-Garnier,Jean-Philippe Poizat;phys.cond.cm-gen;Quantum optics,Quantum information,Superconducting circuits,Hybrid circuits,Cavity quantum electrodynamics,Circuit QED,Information quantique,Optique quantique,Circuits supraconducteurs,Circuit QED,Circuits hybrides,Électrodynamique quantique en cavité,Cavités semi-conductrices;;;;https://tel.archives-ouvertes.fr/tel-00771451
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Arnaud Gloppe;Nano-optomécanique au coeur d'un faisceau laser focalisé : cartographie du champ de force optique et action en retour bidimensionnelle,Nano-optomechanics at the waist of a focused laser beam : cartography of the optical force field and bidimensional backaction;19/12/2014;fr;Jean-Michel Gérard [Président],Antoine Heidmann [Rapporteur],Romain Quidant [Rapporteur],Adrian Bachtold;Joël Chevrier,Olivier Arcizet;phys.cond.cm-gen;Nanomechanics,Nanophotonics,Optomechanics,Nanowire,Nanofil,NEMS,Nanomécanique,Force,Nano-optique,Optomécanique;;;;https://tel.archives-ouvertes.fr/tel-01174074
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Thomas Weissl;Dynamique quantique de la phase et de la charge dans les chaînes des jonctions Josephson,Quantum phase and charge in Josephson junction chains;28/10/2014;en;David B. Haviland [Président],Alexander Zorin [Rapporteur],Daniel Estève [Rapporteur],Yuli V. Nazarov,Hervé Courtois;Wiebke Guichard,Olivier Buisson;phys.phys;Josephson junction,Quantum mechanics,Superconductivity,Mécanique quantique,Supra-conducteur,Jonction Josephson,Phase,Charge;;;;https://tel.archives-ouvertes.fr/tel-01369020
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Maxime Leroux;Supraconductivité\, Onde de Densité de Charge et Phonons Mous dans les dichalcogénures 2H-NbSe2 et 2H-NbS2\, et le composé intermétallique Lu5Ir4Si10,Superconductivity\, Charge Density Wave and Soft Phonons\, in the dichalcogenides 2H-NbSe2 and 2H-NbS2\, as well as the intermetallic compound Lu5Ir4Si10;29/11/2012;fr;Manuel Nunez-Regueiro [Président],Sylvain Ravy [Rapporteur],Laszlo Forro [Rapporteur],Alain Pautrat,Pierre Monceau;Klaus Hasselbach,Pierre Rodière;phys.cond.cm-gen;Phonon,Inelastic x-ray scattering,Magnetic penetration depth,Dichalcogenides,Charge density Wave,Superconductivity,Phonon,Supraconductivité,Onde de densité de charge,Dichalcogénures,Longueur de pénétration magnétique,Diffraction X inélastique;;;;https://tel.archives-ouvertes.fr/tel-00771968v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Carina Faber;Electronic\, excitonic and polaronic properties of organic systems within the many-body GW and Bethe-Salpeter formalisms : towards organic photovoltaics,Electrons\, excitons et polarons dans les systèmes organiques : approches ab initio à N-corps de type GW et Bethe-Salpeter pour le photovoltaïque organique;26/11/2014;en;Mairbek Chshiev [Président],Gian-Marco Rignanese [Rapporteur],Silke Biermann [Rapporteur],David Beljonne,Thierry Deutsch;Xavier Blase;phys.phys;Organic solar cells,GW formalism,Bethe-Salpeter equations,Excitons,Ab initio many-body perturbation theory,Photovoltaique organique,Equations Bethe-Salpeter,Théories de perturbation à N-corps;;;;https://tel.archives-ouvertes.fr/tel-01369304
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Sandrine da Col;Parois magnétiques dans les nanofils cylindriques,Magnetic Domain Walls in Cylindrical Nanowires;30/06/2014;fr;Margrit Hanbücken [Président],Etienne Snoeck [Rapporteur],Alexandra Mougin [Rapporteur],Luc Piraux,Ursula Ebels;Olivier Fruchart;phys.phys;Spintronics,Magnetic recording,Nanowires,Magnetic domain wall,Nanomagnetism,Electronique de spin,Nanomagnétisme,Paroi magnétique,Nanofils,Enregistrement magnétique;;;;https://tel.archives-ouvertes.fr/tel-02447137v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Christophe Blanc;Nanoscale structuration effects on phonon transport at low temperatures,Transport quantique de phonons dans des nanostructures à très basse température;05/11/2013;en;Henri Godfrin [Président],Ilari Maasilta [Rapporteur],Francesco Giazotto [Rapporteur],Sebastian Volz;Olivier Bourgeois;phys.cond;Nanosystem,Low temperature,Quantum physic,Thermal conductivity,Heat capacity,Chaleur spécifique,Nanostructures,Conductance thermique,Mécanique quantique,Basse température,Phonon;;;;https://hal.archives-ouvertes.fr/tel-01291220v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Thanh Giang Le Thuy;Croissance de nanofils III-V par épitaxie par jets moléculaires,Realization of III-V semiconductor nanowires by molecular beam epitaxy growth;09/07/2014;fr;Julien Pernot [Président],Nikos T. Pelekanos [Rapporteur],Vinh Le Thanh [Rapporteur],Julien Barjon;Henri Mariette,Rudeesun Songmuang;phys.cond.cm-gen;Arsenide,Core-shell structure,Nanowires,Molecular beam epitaxy,Semiconductor,Semiconducteur,Épitaxie par jets moléculaires,Nanofils,Coeur-coquille structure,Arséniure;;;;https://tel.archives-ouvertes.fr/tel-01067836
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Damien Plante?;Elaboration d'un alliage métallique de structure cubique centrée pour le stockage portatif de l'hydrogène,Development of a metallic alloy with a centered cubic structure for a mobile hydrogen storage device;11/07/2013;fr;Jacques Huot [Président],Michel Latroche [Rapporteur],Jean-Louis Bobet [Rapporteur],Dilson Silva Dos Santos,Patricia de Rango,Jean-Luc Mussot;Salvatore Miraglia;phys.cond.cm-ms;Vanadium hydride,Ti-V-Cr,Metallic hydride,Solid solution,Hydrogen storage,Composite structure,Stockage solide de l’hydrogène,Hydrures métalliques,Solution solide,Hydrure de vanadium,Ti-VCr,Ti-V-Fe,Ti-V-Fe-Cr,Structure composite;;;;https://tel.archives-ouvertes.fr/tel-01558230
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale chimie et science du vivant (Grenoble);Josephine Zimmermann;Nanocristaux organiques enrobés d'une coquille silicatée pour la réalisation de traceurs fortement fluorescents pour l'imagerie médicale,Fluorescent organic nanocrystals embedded in organosilicate shells : towards very bright tracers for medical imaging;11/12/2014;fr;Stéphane Parola [Président],Jean-Olivier Durand [Rapporteur],Benoît Pichon [Rapporteur],Boudewijn Van Der Sanden;Alain Ibanez,Fabien Dubois;phys.phys.phys-atm-ph;Sol-gel,Hybrid nanoparticles,Fluorescence,Tracers,Functionalization,Organic nanocrystals,Fonctionnalisation,Traceurs,Nanoparticules hybrides,Nanocristaux organiques;;;;https://tel.archives-ouvertes.fr/tel-01283733v2
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Peng Liu;Study of electron transport in semiconductor nanodevices by Scanning Gate Microscopy,Etude du transport électronique dans les nanodispositifs semiconducteurs par microscopie à grille locale;30/09/2011;en;Hervé Courtois [Président],Christophe Chaubet [Rapporteur],Zhao-Zhong Wang [Rapporteur],Xavier Wallart;Hermann Sellier,Vincent Bayot;phys.phys;Condensed matter physics,Low temperature,Microelectronics technology,Semiconductor,Mesoscopic physics,Nanophysics,Near field microscopy,Pièges de charge,Paradoxe de Braess,Blocage de Coulomb,Boite quantique,Force capacitive,Diapason à quartz,Transport électronique,Système d'électrons bi-dimensionnel,Microscopie à balayage de grille,Cryogénie,Microscopie à force atomique;;;;https://tel.archives-ouvertes.fr/tel-00635475
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Thomas Quaglio;Spectroscopies locales sur des nanostructures hybrides hors équilibre,Local spectroscopies on hybrid superconducting nanostructures out of equilibrium.;19/01/2012;fr;Klaus Hasselbach [Président],Tristan Cren [Rapporteur],Philippe Lafarge [Rapporteur],Satnam Singh [Rapporteur],Anne Anthore,Clemens Winkelmann,Andrea Marmiroli,Yoshio Nishi,Luca Perniola;Hervé Courtois;phys.cond.cm-gen;Josephson junction,Proximity effect,AFM,STM,Superconductor,AFM,STM,Supraconducteur,Effet de proximité,Jonction Josephson;;;;https://tel.archives-ouvertes.fr/tel-00684262
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Sylvain Hermelin;Transport d'un électron unique dans des nanostructures,Single electron transport in nanostructures;12/03/2012;fr;Frank Hekking [Président],Christian Glattli [Rapporteur],Christopher j.b Ford [Rapporteur],Klaus Ensslin,Christopher Bäuerle;Laurent Saminadayar,Tristan Meunier;phys.phys;Electron unique,Nanosciences,Transport,Spin,Single electron,Nanoscience,Transport,Spin;;;;https://tel.archives-ouvertes.fr/tel-00721761
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Akash Chakraborty;Effets des inhomogénéités nanométriques sur les propriétés magnétiques de systèmes magnétiques dilués,Effects of nanoscale inhomogeneities on the magnetic properties of diluted magnetic systems;26/06/2012;fr;Denis Feinberg [Président],Roland Hayn [Rapporteur],Stefan Kettemann [Rapporteur],Didier Mayou,Lucia Reining;Georges Bouzerar;phys.cond.cm-gen;Self-consistent local RPA,Spin stiffness,Magnon spectrum,Curie temperature,Diluted magnetic semiconductors,Nanoscale inhomogeneities,Auto-cohérent RPA locale,Magnon spectre,Température de Curie,Semiconducteurs magnétiques dilués,Inhomogénéités nanométriques;;;;https://tel.archives-ouvertes.fr/tel-00947328
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,CP;Institut Néel;École doctorale physique (Grenoble);Sylvain Martin;Systèmes nanoélectroniques hybrides : cartographies de la densité d'états locale,Hybrids nanoelectronics systems : mappings of the local density of states.;13/12/2012;fr;Thierry Ouisse [Président],Christoph Renner [Rapporteur],Thierry Mélin [Rapporteur],Vincent Repain,Clemens Winkelmann;Hervé Courtois;phys.cond.cm-gen;Low temperature,Mesoscopic physics,Atomic force microscopy,Scanning tunneling microscopy,Basses températures,Graphène,Microscopie tunnel,Microscopie à force atomique,Physique Mésoscopique,Iridium;;;;https://tel.archives-ouvertes.fr/tel-00833413
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Romain Thalineau;Qubits de spin : de la manipulation et déplacement d'un spin électronique unique à son utilisation comme détecteur ultra sensible,Spin qubits : from single electron spin manipulation and transport to its use as a ultra sensitive detector.;07/12/2012;fr;Henri Mariette [Président],Thierry Amand [Rapporteur],Lieven Vandersypen [Rapporteur],Patrice Roche;Laurent Saminadayar,Tristan Meunier;phys.phys;Detector,Single electron transport,Quantum computer,Spin manipulation,Quantum dot,Détecteur,Transport d'un électron unique,Ordinateur quantique,Manipulation de spin,Boite quantique;;;;https://tel.archives-ouvertes.fr/tel-00875970
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique,Commissariat à l'énergie atomique et aux énergies alternatives,Université Grenoble Alpes [2016-2019];Institut Néel,Institut Nanosciences et Cryogénie;;Pamela Rueda-Fonseca;Magnetic quantum dots in II-VI semiconductor nanowires,Boîtes quantiques magnétiques dans des nanofils de semiconducteurs II-VI;16/02/2015;en;Etienne Gheeraert,Jean-Christophe Harmand,Isabelle Berbezier,Anna Fontcuberta i Morral,Evelyne Gil;Joël Cibert,Serge Tatarenko,Edith Bellet-Amalric;phys,phys.cond;Nanowires,Quantum dots,Magnetic semiconductors,II-VI semiconductors,Core-shell nanowires,Molecular beam epitaxy,ZnTe,CdTe,CdMnTe,EDX - Energy Dispersive X ray Spectroscopy,Au catalyst,Nanofils Coeur-Coquille,Semiconducteurs II-VI tellurures et séléniures,Boites quantiques,Epitaxie par Jets Moléculaires;;;;https://tel.archives-ouvertes.fr/tel-01167875
Université Joseph Fourier - Grenoble 1,Institut polytechnique de Grenoble - Grenoble Institute of Technology,Centre National de la Recherche Scientifique;Institut Néel;École doctorale physique (Grenoble);Guillaume Forestier;Transport quantique dans les verres de spins,Quantum transport in spin glasses;30/03/2015;fr;Leticia F. Cugliandolo [Président],David Carpentier [Rapporteur],Denis-Christian Glattli [Rapporteur],Marc Sanquer,Sergio Ciliberto,Laurent-Patrick Lévy;Laurent Saminadayar;phys.cond;Metalic Nanostructure,Out Of Equilibrium System,Disordered Systems,Spin Glasses,Electron Transport,Mesoscopic Physics,Nanostructures Métalliques,Système Hors Equilibre,Systèmes Désordonnés,Verres de Spins,Physique Mésoscopique,Transport Electronique;;;;https://tel.archives-ouvertes.fr/tel-01214391
